,xpos,ypos,zpos,bz[nT],by[nT],bx[nT],pdyn[nPa]
566,-55.46573239,27.34194789,4.146070343,2.059999943,0.870000005,-2.99000001,2.059999943
567,-55.41794903,-14.05071846,3.016199181,6.730000019,-2.599999905,7.389999866,0.930000007
568,-49.82453696,-30.46946668,-4.981308557,-2.210000038,-4.28000021,7.900000095,0.430000007
569,-46.15005039,-33.05152157,5.751379668,-0.49000001,-6.880000114,6.210000038,0.699999988
570,-46.00691597,-32.4966394,8.054138154,-2.75,-4.449999809,7.960000038,0.460000008
571,-55.39468311,21.51927361,4.28861307,-1.100000024,4.110000134,-2.410000086,1.110000014
572,-53.75137308,22.94234495,1.400917188,-1.340000033,3.089999914,-0.540000021,1.200000048
573,-58.33100587,10.17311549,5.075555484,-2.559999943,-6.78000021,-1.480000019,7.130000114
574,-50.95164919,-24.47256371,6.370375169,-2.930000067,2.980000019,3.799999952,0.910000026
575,-52.86061826,-18.33999653,5.614225674,-2.50999999,-3.380000114,2.160000086,1.230000019
576,-52.44689003,-19.37799027,6.05049216,-2.660000086,-1.919999957,2.75999999,1.289999962
577,-53.80928166,-15.60547717,5.053309,-2.869999886,-2.309999943,2.390000105,1.059999943
578,-51.4246846,-25.53461381,4.601185525,2.779999971,-1.00999999,4.539999962,1.690000057
579,-51.65330571,-24.57950535,7.425465095,0,-6.230000019,2.289999962,1.679999948
580,-51.54608661,-22.06254847,8.982882436,-1.24000001,-5.559999943,1.590000033,1.970000029
581,-52.33180187,21.02632671,-7.894655189,-7.099999905,23.02000046,0.819999993,0.540000021
582,-49.11695494,24.19778932,-13.22852949,-19.43000031,0.639999986,-4.800000191,0.529999971
583,-54.46548543,-15.73255028,8.275642988,4.619999886,1.50999999,0.239999995,2.480000019
584,-48.09922548,-32.27345508,8.995102582,1.929999948,-2.579999924,1.970000029,1.730000019
585,-48.942533,27.31541067,-15.04013534,3.789999962,0.579999983,-1.179999948,5.599999905
586,-51.00058816,22.85308747,-15.63176592,-0.389999986,-5.460000038,6.929999828,4.929999828
587,-50.71186499,-30.19879033,1.648224603,0.230000004,-2.420000076,2.75,1.200000048
588,-50.26593909,-30.96350686,3.787470338,0.02,-3.019999981,2.109999895,1.419999957
589,-49.89441385,-31.01714863,7.501815471,2.730000019,-2.220000029,-0.829999983,1.659999967
590,-52.40752788,21.65037931,-3.828598066,1.389999986,-2.839999914,4.199999809,2.74000001
591,-49.78788565,-28.2348216,-8.484753032,1.019999981,0.699999988,3.089999914,1.419999957
592,-48.8112101,28.52249293,5.58307424,1.149999976,-1.669999957,4.300000191,1.25
593,-52.0087871,25.68648786,-1.517237027,-3.329999924,-3.160000086,-0.349999994,1.549999952
594,-52.56230514,25.24479565,-2.700977879,-0.649999976,-3.160000086,0.839999974,1.99000001
595,-52.14215181,28.9829789,1.509571427,2.220000029,-0.319999993,3.809999943,1.980000019
596,-55.16086764,19.67553375,1.236268649,-1.929999948,-2.799999952,4.320000172,2.5
597,-54.38277795,-24.81410495,-10.84372266,-0.680000007,-2.049999952,3.390000105,2.279999971
598,-52.96582679,-25.32895832,-12.19433883,-2.25999999,-1.659999967,0.860000014,2.170000076
599,-49.57277549,-32.51482249,-6.056530827,-1.100000024,-0.460000008,1.700000048,2.039999962
600,-51.57764454,29.148537,9.804541417,-3.049999952,1.549999952,3.25999999,2.779999971
601,-52.94236981,26.80301076,6.525452289,-4.599999905,2.25999999,-4.659999847,1.769999981
602,-53.46896083,25.15778696,2.881011973,-4.309999943,-0.430000007,-2.24000001,1.929999948
603,-55.09984203,21.29597169,2.82351615,-1.909999967,-3.819999933,-0.75,1.929999948
604,-53.03260982,-27.9377266,-4.941810278,2.269999981,-1.919999957,1.940000057,1.340000033
605,-52.83141039,-28.11805306,-8.90758351,-3.430000067,0.430000007,1.409999967,1.299999952
606,-47.14377658,36.11773488,7.431305726,4.139999866,0.150000006,8.229999542,1.889999986
607,-48.13800419,34.96064719,6.115018537,3.359999895,-2.730000019,9.199999809,4.590000153
608,-52.52278207,26.74653644,10.8103562,-0.349999994,-4.679999828,2.839999914,2.380000114
609,-51.37212962,28.73700901,13.51858333,1.169999957,-2.640000105,4.579999924,7.090000153
610,-53.7938821,-28.57025814,-4.668153347,2.049999952,0.579999983,3.109999895,0.889999986
611,-54.1354877,-27.75012469,-1.303990282,2.210000038,-0.469999999,2.549999952,1.129999995
612,-50.65128562,-33.04944672,-6.676218171,-1.730000019,-1.570000052,-1.110000014,0.790000021
613,-55.34045379,26.06968866,13.49754908,-2.309999943,1.580000043,5.71999979,1.860000014
614,-54.99072073,26.17621999,13.91802569,-2.960000038,1.789999962,5.590000153,1.809999943
615,-59.37981819,-14.70540218,-0.014614341,4.929999828,-0.920000017,6.679999828,4.940000057
616,-59.82094105,-16.92046415,2.126018856,0.239999995,1.919999957,-2.099999905,1.789999962
617,-58.00856906,-19.84796588,3.092684949,-1.320000052,-2.640000105,0.610000014,2.339999914
618,-56.49022805,-23.81403066,0.860926728,1.779999971,-3,5.590000153,1.710000038
619,-56.77537651,-23.21913377,-0.936982593,-0.920000017,-1.480000019,4.070000172,1.230000019
620,-59.19544759,17.71747014,8.123258529,-1.230000019,1.580000043,-6.239999771,1.74000001
621,-58.85188122,22.95822974,4.296069241,-1.610000014,-0.090000004,-4.420000076,3.869999886
622,-58.21615905,-20.53441257,2.742197324,1.870000005,-1.029999971,5.360000134,1.940000057
623,-57.7576514,-22.16468789,-0.085558212,-0.029999999,-0.920000017,4.980000019,1.860000014
624,-56.70882376,24.81487499,1.735986348,2.779999971,-3.579999924,3.799999952,2.140000105
625,-57.68851614,20.95918204,5.575512476,-4.989999771,-2,-3.839999914,1.269999981
626,-57.07350024,-22.60240717,7.328197385,4.369999886,2.539999962,-6.320000172,2.519999981
627,-58.52922637,-20.17072103,9.010575663,3.799999952,-5.090000153,-2.680000067,3
628,-54.71857629,-30.68192186,8.381571019,0,4.21999979,-1.059999943,1.419999957
629,-58.23612834,24.04232583,-7.672847315,-1.070000052,1.610000014,-3.369999886,2.130000114
630,-57.17132805,-25.71294748,7.212391387,2.589999914,0.850000024,-3.819999933,2.069999933
631,-56.06035333,-26.94690197,10.47740948,-1.940000057,3.700000048,2.440000057,1.559999943
632,-57.79743633,-17.60743771,2.103516445,0.779999971,-5.449999809,4.75,0.540000021
633,-58.28039636,-13.42033498,11.08577165,7.090000153,-14.27000046,1.039999962,8.75
634,-60.47262261,-10.64131422,5.702160436,2.230000019,-6.900000095,1.360000014,5.900000095
635,-59.45028302,-12.33779913,13.70728608,6.400000095,2.690000057,-3.170000076,4.110000134
636,-53.09489547,-27.29814151,2.642153135,-9.909999847,4.119999886,-0.239999995,1.889999986
637,-52.33073649,-27.71542071,2.741925179,-9.079999924,4.639999866,-1.169999957,1.149999976
638,-50.83030847,-32.29005039,9.073860141,10.42000008,-2.369999886,-7.550000191,3.700000048
639,-49.38714698,-34.2855087,-0.524992345,-3.50999999,0.730000019,4.119999886,0.930000007
640,-49.36500426,-33.7523088,-1.530150551,-2.599999905,1.75999999,4.340000153,0.870000005
641,-56.06587152,22.91945672,-14.18030285,3.24000001,2.150000095,-1.429999948,3.940000057
642,-57.92401287,19.39691502,-14.09343376,1.179999948,-3.109999895,0.129999995,2.359999895
643,-57.97379835,18.76388502,-14.72593171,1.070000052,-2.359999895,0.379999995,2.079999924
644,-51.6450963,-25.22981212,3.864940718,0.49000001,-4.480000019,2.619999886,2.109999895
645,-53.07479187,-27.0124927,9.711993696,2.00999999,-3.890000105,4.260000229,1.25999999
646,-49.43785023,-32.09045977,3.842100353,3.220000029,-4.739999771,4.769999981,1.850000024
647,-53.31407228,24.81459812,-10.82706322,-4.159999847,-0.090000004,2.539999962,3.559999943
648,-54.27906561,19.5769389,-8.22599153,5.760000229,-4.559999943,-0.709999979,3.230000019
649,-56.38378053,17.58894675,-10.26662295,7.420000076,-1.100000024,0.870000005,3.569999933
650,-57.24340361,18.1684894,-8.469809207,3.140000105,8.729999542,-2.50999999,2.170000076
651,-56.96808391,19.26809316,-8.872698858,1.549999952,-11.68999958,2.930000067,3.450000048
652,-57.11266098,18.38639015,-9.906576092,4.739999771,-7.75,5.400000095,3.00999999
653,-50.0599059,-26.32859543,3.372473074,2.650000095,-1.909999967,0.479999989,0.980000019
654,-46.86142099,31.84456442,-13.03029382,-3.75999999,-3.650000095,-4.320000172,2.559999943
655,-47.8780254,26.07618201,-16.73103182,-1.120000005,-4.449999809,3.190000057,1.409999967
656,-49.64713938,25.56299121,-13.3335592,3.029999971,-0.150000006,4.510000229,1.830000043
657,-51.96048059,24.44304973,-13.88229755,-1.350000024,-0.479999989,-0.039999999,2.319999933
658,-51.39963578,24.99655762,-15.27258722,0.819999993,-3.25999999,3.789999962,2.119999886
659,-51.98005642,24.14449926,-14.97497553,-2.049999952,-3.160000086,0.860000014,2.170000076
660,-52.41954207,25.42476047,-11.05297868,1.059999943,-1.24000001,0.920000017,2.430000067
661,-53.42156757,23.71884584,-9.737906209,-1.450000048,-4.510000229,-1.639999986,2.039999962
662,-53.47971217,24.30826467,-6.467787056,2.700000048,-1.679999948,0.810000002,2.230000019
663,-50.78257436,-20.88346073,-6.099635808,-1.100000024,5.829999924,-5.449999809,4.690000057
664,-48.72358828,-25.77328057,-2.093350553,-1.299999952,7.019999981,-3.400000095,5.21999979
